,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,code_city_100,code_city_102,code_city_103,code_city_104,code_city_11,code_city_114,code_city_136,code_city_16,code_city_160,code_city_21,code_city_28,code_city_61,code_city_67,code_city_71,code_city_73,code_city_75,code_city_90,code_code_other,city_development_index,training_hours,target
7468,4,2,2,3,1,18,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8270000000000001,100,1.0
7469,4,2,1,3,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6890000000000001,68,1.0
7470,4,2,1,3,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.579,29,0.0
7471,4,2,1,3,1,22,9,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,41,0.0
7472,4,1,1,5,1,11,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,163,0.0
7473,4,1,1,3,1,6,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,264,1.0
7474,4,1,1,4,1,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.698,28,1.0
7475,4,1,3,3,1,6,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,20,0.0
7476,4,1,3,3,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.698,9,0.0
7477,4,2,1,4,1,22,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.923,13,0.0
7478,4,2,1,3,3,9,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,12,0.0
7479,4,2,1,4,1,5,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,105,1.0
7480,4,2,1,3,1,4,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,90,0.0
7481,1,2,1,2,1,17,4,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,69,0.0
7482,1,2,1,4,2,5,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,97,0.0
7483,1,2,1,4,1,22,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.878,19,0.0
7484,4,2,1,2,1,14,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8959999999999999,59,0.0
7485,4,1,2,3,1,14,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.893,28,0.0
7486,4,2,1,3,2,22,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,180,1.0
7487,4,2,3,2,1,6,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,122,0.0
7488,4,2,1,4,1,8,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,56,0.0
7489,1,2,1,4,1,4,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,56,1.0
7490,1,2,1,3,1,10,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,128,0.0
7491,1,2,2,3,1,3,4,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,10,1.0
7492,1,2,1,4,1,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8270000000000001,11,0.0
7493,4,2,1,3,1,22,5,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.913,72,0.0
7494,4,2,1,4,1,9,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,130,0.0
7495,3,1,1,4,1,8,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,44,0.0
7496,2,1,1,1,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,5,0.0
7497,4,2,1,3,1,15,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,212,0.0
7498,4,2,1,3,1,22,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.915,36,0.0
7499,4,2,1,4,1,22,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,39,0.0
7500,4,2,1,3,4,17,6,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,7,0.0
7501,4,2,1,3,6,19,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,212,0.0
7502,1,2,2,3,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.763,26,0.0
7503,4,2,1,3,5,21,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,156,0.0
7504,4,2,1,4,1,10,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.925,16,0.0
7505,4,2,1,3,1,5,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,57,1.0
7506,3,1,1,3,1,4,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,214,1.0
7507,4,1,1,2,1,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,37,0.0
7508,1,2,3,4,1,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.913,190,0.0
7509,4,2,2,3,1,10,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,27,0.0
7510,4,2,1,3,1,22,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.789,41,0.0
7511,4,2,1,4,1,22,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,21,1.0
7512,4,1,3,3,1,13,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.939,44,0.0
7513,4,2,2,3,1,16,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,111,0.0
7514,1,2,1,4,6,21,9,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,70,0.0
7515,1,1,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.884,162,0.0
7516,1,2,1,3,1,7,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,67,0.0
7517,4,2,2,3,1,15,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,52,0.0
7518,4,2,1,3,1,12,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.913,16,0.0
7519,1,2,1,4,1,18,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,11,0.0
7520,4,2,1,4,1,22,4,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,45,0.0
7521,4,2,2,3,6,4,7,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,57,1.0
7522,4,2,1,4,1,22,9,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,37,0.0
7523,1,2,1,4,1,9,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,55,0.0
7524,1,2,3,3,3,5,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,66,0.0
7525,1,2,2,3,1,7,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,128,0.0
7526,3,2,1,5,1,22,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,91,0.0
7527,4,1,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,149,0.0
7528,4,2,1,3,1,18,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.855,42,0.0
7529,4,2,1,3,1,7,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.923,41,0.0
7530,4,1,3,4,1,16,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,9,0.0
7531,4,2,1,3,1,11,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,16,0.0
7532,4,2,1,3,1,22,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,94,0.0
7533,2,1,2,3,1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,64,0.0
7534,4,2,1,3,1,7,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,114,1.0
7535,4,1,2,2,1,10,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,44,1.0
7536,4,1,1,3,1,7,9,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,50,1.0
7537,4,2,1,2,1,18,7,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,162,0.0
7538,1,2,1,3,1,11,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,78,0.0
7539,1,1,2,1,1,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,94,0.0
7540,1,1,3,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,35,0.0
7541,4,2,1,3,1,20,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,9,1.0
7542,4,1,2,3,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.802,114,1.0
7543,4,2,2,2,1,5,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8270000000000001,6,1.0
7544,4,2,1,3,1,22,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,36,0.0
7545,4,2,1,3,1,22,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,61,1.0
7546,1,1,2,3,1,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,106,1.0
7547,1,2,1,3,1,22,9,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,90,0.0
7548,4,2,1,3,3,19,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.789,60,0.0
7549,3,1,1,5,1,10,4,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,222,0.0
7550,4,1,1,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,14,1.0
7551,4,2,1,3,1,12,4,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,290,0.0
7552,4,2,3,4,1,12,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,69,0.0
7553,4,2,1,3,1,11,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,61,0.0
7554,4,2,1,3,1,10,7,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,11,1.0
7555,4,2,1,3,1,11,4,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,44,0.0
7556,1,1,2,3,1,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.698,27,1.0
7557,4,1,2,4,6,18,9,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,66,0.0
7558,4,1,2,3,1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,86,0.0
7559,3,2,1,5,1,22,7,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,24,0.0
7560,4,2,3,3,1,18,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.923,200,1.0
7561,4,2,1,3,1,22,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.563,56,0.0
7562,1,2,1,3,1,8,9,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,8,1.0
7563,4,2,3,2,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.794,17,0.0
7564,4,1,2,3,1,8,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,33,1.0
7565,4,2,1,3,1,22,9,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,69,0.0
7566,4,2,1,3,4,10,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,240,0.0
7567,1,2,1,3,1,3,9,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,91,0.0
7568,1,1,2,3,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682,12,1.0
7569,4,2,2,3,1,10,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,21,0.0
7570,4,2,1,3,1,22,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.795,4,0.0
7571,4,2,1,3,1,10,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.527,94,0.0
7572,4,2,2,3,5,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,91,0.0
7573,1,1,2,2,1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,182,0.0
7574,4,2,1,2,1,22,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,20,0.0
7575,1,2,1,4,1,22,7,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,35,0.0
7576,4,2,1,3,2,7,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,15,1.0
7577,1,2,1,2,1,4,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,12,0.0
7578,4,2,1,3,6,20,9,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,53,0.0
7579,4,2,1,3,1,7,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,96,1.0
7580,3,1,1,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.794,12,1.0
7581,4,2,1,2,1,22,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,76,0.0
7582,1,2,1,3,1,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.682,32,0.0
7583,4,1,1,2,1,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,89,0.0
7584,4,2,1,3,1,14,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,57,0.0
7585,4,2,1,3,1,12,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,82,0.0
7586,4,2,1,4,1,15,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.802,63,0.0
7587,3,2,1,3,6,14,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,111,0.0
7588,4,2,1,5,1,9,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,21,0.0
7589,4,2,1,4,1,18,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.878,17,0.0
7590,1,2,3,2,1,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.579,43,0.0
7591,4,2,1,3,1,22,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.949,190,0.0
7592,4,2,1,4,1,17,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,102,0.0
7593,4,2,1,4,1,7,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,56,0.0
7594,4,1,1,5,1,6,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,61,0.0
7595,3,2,1,3,1,13,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,45,0.0
7596,4,2,1,4,1,7,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,82,0.0
7597,4,1,1,4,1,16,9,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,18,0.0
7598,1,1,2,3,1,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.913,12,0.0
7599,4,2,1,3,1,22,4,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,29,0.0
7600,4,2,2,3,1,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.767,48,0.0
7601,4,2,1,4,1,22,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.939,42,0.0
7602,4,2,1,4,1,22,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,15,0.0
7603,4,2,1,3,1,16,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,38,0.0
7604,4,2,1,3,1,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,50,1.0
7605,4,2,2,4,1,8,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,66,1.0
7606,4,1,1,3,1,22,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,27,1.0
7607,4,1,1,3,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.939,58,0.0
7608,1,2,2,3,6,22,9,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,91,0.0
7609,4,1,1,4,1,10,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.949,11,0.0
7610,4,1,1,3,1,14,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.754,42,0.0
7611,4,1,1,3,1,22,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.884,20,0.0
7612,4,1,1,2,1,22,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.843,248,0.0
7613,4,2,1,3,1,19,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887,34,0.0
7614,4,2,1,4,1,22,5,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,87,0.0
7615,1,2,1,3,1,22,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,322,0.0
7616,4,2,1,3,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.762,100,1.0
7617,4,2,1,3,1,15,5,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,40,0.0
7618,4,2,1,4,1,2,9,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,54,1.0
7619,4,2,1,2,1,10,6,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926,50,0.0
7620,4,2,1,3,1,14,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,91,0.0
7621,1,1,1,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.698,17,0.0
7622,4,2,1,4,1,8,8,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,95,0.0
7623,4,2,1,3,1,7,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,48,0.0
7624,4,2,1,4,1,16,7,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,15,0.0
7625,4,2,1,4,1,14,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,20,0.0
7626,4,2,1,3,1,22,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6659999999999999,90,0.0
7627,4,2,1,3,1,22,5,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.939,36,0.0
7628,1,1,1,1,1,6,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,156,1.0
7629,4,1,1,3,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.698,96,0.0
7630,4,2,1,3,1,17,8,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,10,0.0
7631,4,1,2,3,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.939,166,0.0
7632,4,1,2,2,1,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,114,0.0
7633,1,2,1,3,1,4,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,13,1.0
7634,4,2,2,4,2,22,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,12,0.0
7635,4,2,1,3,1,6,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,194,0.0
7636,1,2,2,3,1,22,8,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,214,1.0
7637,1,2,1,3,1,17,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.949,92,0.0
7638,4,2,1,4,1,16,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.745,4,0.0
7639,4,2,3,3,1,7,9,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,96,0.0
7640,1,2,1,4,1,6,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,45,0.0
7641,4,2,1,3,3,22,4,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,24,0.0
7642,1,2,1,3,1,12,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,88,0.0
7643,4,2,2,4,1,17,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,174,0.0
7644,4,2,3,4,1,6,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.754,8,0.0
7645,4,2,1,3,1,22,4,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.92,72,0.0
7646,4,2,1,3,1,18,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.939,50,0.0
7647,1,2,1,4,1,15,7,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,123,0.0
7648,4,2,1,3,1,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.899,95,0.0
7649,4,2,1,3,2,7,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,166,1.0
7650,1,2,1,3,5,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,2,0.0
7651,4,2,1,3,1,17,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,44,0.0
7652,4,1,2,3,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.754,11,1.0
7653,4,1,1,2,1,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,184,1.0
7654,4,2,1,4,1,16,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,40,1.0
7655,4,2,1,4,1,11,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,31,0.0
7656,4,2,3,3,1,22,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.923,12,0.0
7657,4,1,2,2,1,8,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.878,28,0.0
7658,1,2,1,4,1,22,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.91,59,0.0
7659,4,1,2,3,1,8,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,4,1.0
7660,4,2,1,3,1,5,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,168,0.0
7661,4,2,1,3,1,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,124,1.0
7662,4,2,1,3,1,11,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.763,46,0.0
7663,4,2,3,4,1,14,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.527,20,1.0
7664,4,1,2,2,1,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.855,54,0.0
7665,1,2,1,3,1,21,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.698,24,0.0
7666,4,1,1,3,1,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,48,1.0
7667,4,1,1,3,3,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,5,0.0
7668,1,2,1,3,1,17,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,28,0.0
7669,4,2,1,3,1,19,4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897,82,0.0
7670,1,2,2,3,1,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.767,17,0.0
7671,4,1,2,3,1,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,34,1.0
7672,4,1,2,3,1,13,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,12,0.0
7673,4,1,2,3,1,5,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.624,41,1.0
